Name,Position X,Position Y,Position Z
Point01,-6.719868,99.253632,3.129349
Point02,22.2604,-93.730198,3.719504
Point03,-25.961514,-93.639949,2.764036
Point04,-1.850647,-96.285264,3.371407
Point05,-0.071399,93.038597,4.388263
Point06,3.282042,84.517488,4.450607
Point07,6.362083,75.552704,4.01149
Point08,8.754344,66.357287,4.449193
Point09,10.727171,57.162653,4.263986
Point10,12.058387,47.773665,4.094175
Point11,13.634624,38.426048,4.705204
Point12,14.544697,29.037441,4.606832
Point13,15.169917,19.542414,4.126236
Point14,15.493168,10.07784,4.272289
Point15,15.562774,0.586963,4.32356
Point16,15.652882,-8.97018,4.123316
Point17,15.784517,-18.469519,3.888271
Point18,16.267521,-27.99035,3.628525
Point19,16.126855,-37.436605,3.40988
Point20,16.326806,-46.841352,3.519095
Point21,16.519312,-56.347858,3.475534
Point22,17.560307,-65.763236,3.109674
Point23,19.769266,-75.071943,3.377652
Point24,21.326609,-84.476244,3.110917
Point25,18.996586,-96.144471,3.561752
Point26,14.825699,-96.587546,2.975708
Point27,10.615963,-96.84929,3.11732
Point28,6.432224,-96.700913,3.089258
Point29,2.329119,-96.21056,2.947942
Point30,-5.934083,-96.386076,3.266091
Point31,-10.023343,-95.956126,3.120033
Point32,-14.160133,-95.96199,2.900709
Point33,-18.27483,-95.931322,3.32011
Point34,-22.337723,-95.311318,2.958596
Point35,-25.212227,-84.241741,3.254041
Point36,-24.274303,-74.930006,3.228349
Point37,-23.863769,-65.567624,3.329151
Point38,-23.991865,-56.149895,3.243018
Point39,-23.775669,-46.781965,3.007172
Point40,-24.50062,-37.444706,3.333873
Point41,-24.769224,-28.048523,2.755553
Point42,-25.768151,-18.700502,2.497169
Point43,-26.644461,-9.384269,2.281501
Point44,-26.977423,0.032257,2.329805
Point45,-26.729546,9.451214,2.260176
Point46,-26.997062,18.854966,2.063847
Point47,-26.446034,28.285374,2.465922
Point48,-25.071874,37.595809,2.752961
Point49,-23.977442,46.909563,2.643665
Point50,-22.303038,56.176363,2.859975
Point51,-20.966362,65.501048,2.783181
Point52,-18.810669,74.671013,3.240473
Point53,-16.592695,83.844964,2.821552
Point54,-12.971157,92.552089,2.549712
