Name,Position X,Position Y,Position Z
Point01,-3.470337,53.890392,-4.927414
Point02,17.708078,-49.738256,-4.327019
Point03,-15.523334,-45.882253,-4.665338
Point04,1.092367,-50.590219,-4.113175
Point05,0.864006,51.018809,-4.474819
Point06,4.358661,47.339101,-4.088914
Point07,6.538703,42.509019,-4.245711
Point08,8.77937,37.709957,-4.225471
Point09,11.115553,33.048073,-3.805446
Point10,12.094129,27.893065,-3.998607
Point11,13.244504,22.916404,-3.986538
Point12,13.526926,17.728241,-3.974355
Point13,14.163562,12.467185,-3.867884
Point14,15.611518,7.458844,-3.969422
Point15,15.612582,2.291846,-4.649278
Point16,15.455708,-2.986385,-4.786759
Point17,15.266353,-8.278959,-4.646941
Point18,15.578985,-13.567852,-4.725163
Point19,15.868018,-18.775521,-4.628765
Point20,15.550013,-23.852796,-4.705
Point21,15.259547,-29.106024,-4.878888
Point22,15.154233,-34.335071,-5.481261
Point23,16.399916,-39.302914,-4.921701
Point24,17.302346,-44.482228,-4.52423
Point25,15.120673,-50.836233,-4.444127
Point26,12.273211,-50.862513,-4.366674
Point27,9.490526,-50.322196,-4.442154
Point28,6.663966,-50.525558,-4.693658
Point29,3.908585,-51.008678,-4.188685
Point30,-1.968262,-50.419555,-4.472014
Point31,-4.988652,-49.996513,-4.597175
Point32,-7.973524,-49.326685,-4.482174
Point33,-10.778154,-49.027553,-5.001355
Point34,-13.685517,-48.038193,-4.681606
Point35,-14.519413,-41.122651,-5.245074
Point36,-13.511227,-36.329454,-5.266632
Point37,-12.773155,-31.540835,-5.089561
Point38,-11.752896,-26.806215,-4.937923
Point39,-11.65236,-21.909925,-4.977919
Point40,-12.067068,-17.064966,-5.143948
Point41,-12.312042,-12.206385,-5.032391
Point42,-11.69837,-7.434763,-5.204191
Point43,-11.88031,-2.556051,-5.318256
Point44,-11.949965,2.347104,-5.53368
Point45,-11.661979,7.20055,-5.343806
Point46,-12.365496,12.023287,-5.709894
Point47,-12.472033,16.918419,-5.384678
Point48,-12.420938,21.77249,-5.63298
Point49,-11.775534,26.613303,-5.296637
Point50,-11.201428,31.46676,-5.08544
Point51,-10.590438,36.274078,-5.429449
Point52,-9.508471,41.050097,-5.764083
Point53,-8.011703,45.705835,-5.729089
Point54,-6.013842,50.172127,-5.228912
