Name,Position X,Position Y,Position Z
Point01,-1.309328,48.13218,2.429771
Point02,15.65103,-45.866612,3.333457
Point03,-18.118917,-43.966731,4.398208
Point04,-1.249762,-46.651583,3.194024
Point05,2.320769,45.960452,1.768476
Point06,5.08831,42.278173,2.138939
Point07,6.554685,37.790565,2.228982
Point08,7.526257,33.189445,2.530965
Point09,7.726993,28.480764,2.755352
Point10,8.876743,23.899667,2.813546
Point11,9.895518,19.31119,3.163243
Point12,10.740136,14.668642,3.330253
Point13,11.650668,10.037512,3.320108
Point14,12.234257,5.376962,3.282493
Point15,12.49661,0.715342,3.724239
Point16,12.788047,-3.938261,3.322656
Point17,12.736355,-8.487294,2.907752
Point18,13.007968,-13.144002,2.938233
Point19,13.148599,-17.856009,2.960083
Point20,13.449664,-22.509586,3.340294
Point21,14.233264,-27.144268,3.667096
Point22,14.889908,-31.826096,3.801638
Point23,15.48423,-36.509223,3.724667
Point24,15.760002,-41.152647,3.616455
Point25,13.300541,-46.845529,3.180435
Point26,10.465324,-46.575951,3.094364
Point27,7.528853,-46.684639,2.936018
Point28,4.581308,-46.682953,2.965644
Point29,1.690424,-46.484865,3.182724
Point30,-4.192485,-47.04227,3.213471
Point31,-7.150471,-47.24702,3.216727
Point32,-10.06925,-47.151691,3.432355
Point33,-12.675747,-45.936961,4.155171
Point34,-15.478256,-45.042726,4.513693
Point35,-18.340402,-39.480084,4.238459
Point36,-18.184907,-34.932815,4.690939
Point37,-17.814864,-30.331022,4.687846
Point38,-17.336484,-25.75245,4.622027
Point39,-16.751278,-21.171063,4.531207
Point40,-16.471096,-16.580425,4.352968
Point41,-15.441114,-12.161739,3.981368
Point42,-15.842004,-7.683869,3.697715
Point43,-15.416857,-3.097076,3.963561
Point44,-15.18519,1.479743,3.810229
Point45,-14.561881,5.990445,3.159128
Point46,-14.525171,10.583198,3.225131
Point47,-13.848766,15.061585,3.091704
Point48,-13.468779,19.628786,3.07703
Point49,-12.897748,24.170823,3.146887
Point50,-11.667029,28.563912,2.459581
Point51,-9.990736,32.864707,2.426413
Point52,-8.66472,37.27468,2.422584
Point53,-6.874118,41.513789,2.107894
Point54,-4.476144,45.404602,2.276377
