Name,Position X,Position Y,Position Z
Point01,-0.120885,49.22391,-0.795027
Point02,12.339315,-46.816222,-1.930301
Point03,-10.285715,-48.97325,-1.490664
Point04,1.027365,-45.064928,-2.214516
Point05,2.030615,45.164163,-0.658241
Point06,3.963783,40.888757,-0.385733
Point07,5.243848,36.379414,-0.566526
Point08,6.496611,31.880671,-1.044498
Point09,7.400352,27.283356,-0.895212
Point10,8.032327,22.719401,-1.053888
Point11,8.695128,18.087922,-0.917407
Point12,9.137612,13.493338,-1.076001
Point13,9.487621,8.850527,-1.126441
Point14,9.223254,4.209734,-1.308722
Point15,9.349947,-0.409942,-1.306835
Point16,9.281192,-5.119208,-1.31909
Point17,9.715979,-9.769032,-1.530404
Point18,9.925166,-14.466792,-1.49205
Point19,9.929854,-19.172716,-1.594056
Point20,10.133842,-23.723075,-1.680854
Point21,10.278528,-28.414551,-1.74511
Point22,10.18849,-33.06994,-1.75732
Point23,10.663202,-37.734958,-1.850811
Point24,11.696268,-42.316958,-1.987188
Point25,10.751,-47.784612,-1.976794
Point26,8.815346,-47.054175,-2.001398
Point27,6.85328,-46.420728,-2.189002
Point28,5.118659,-45.341295,-2.037558
Point29,3.093594,-45.063767,-2.144494
Point30,-0.971129,-45.5972,-2.181322
Point31,-2.925571,-46.266556,-2.124024
Point32,-4.783874,-47.185136,-2.085893
Point33,-6.548443,-48.258847,-1.914504
Point34,-8.383167,-49.174335,-1.643278
Point35,-9.966904,-44.284166,-1.511387
Point36,-9.421242,-39.587166,-1.320632
Point37,-8.955681,-34.914731,-1.156208
Point38,-8.503879,-30.177061,-1.114977
Point39,-7.964059,-25.459525,-1.23802
Point40,-7.793452,-20.700948,-1.239284
Point41,-7.648784,-15.934759,-1.263141
Point42,-7.457236,-11.188034,-1.377521
Point43,-7.464613,-6.438403,-1.44102
Point44,-7.740619,-1.731239,-1.248264
Point45,-7.667759,3.003538,-1.392697
Point46,-7.579563,7.758995,-1.334209
Point47,-7.109717,12.483148,-1.498404
Point48,-6.819226,17.237081,-1.588665
Point49,-6.557604,21.991067,-1.630127
Point50,-6.167368,26.728933,-1.450769
Point51,-5.488269,31.430277,-1.294535
Point52,-4.481216,36.086085,-1.372818
Point53,-3.623859,40.7684,-1.170063
Point54,-2.262783,45.279793,-1.133028
