Name,Position X,Position Y,Position Z
Point01,-1.503546,41.68405,1.051278
Point02,12.216386,-37.809965,0.780136
Point03,-14.533084,-40.011966,1.569755
Point04,-1.158917,-36.672248,0.921912
Point05,0.343751,38.577795,1.773327
Point06,1.621752,34.882372,1.944234
Point07,3.072167,31.193353,1.925853
Point08,4.286101,27.41098,2.045645
Point09,5.605264,23.687832,1.758021
Point10,6.410447,19.797459,1.596551
Point11,6.839063,15.914992,1.000187
Point12,7.810807,12.18873,1.359569
Point13,8.21165,8.462414,1.094624
Point14,8.54544,4.541761,1.187697
Point15,8.57841,0.576162,1.208831
Point16,8.894897,-3.352358,1.534593
Point17,9.329176,-7.255313,1.680071
Point18,9.603236,-11.070827,1.548694
Point19,9.705177,-14.950047,1.444797
Point20,10.480194,-18.820393,1.568813
Point21,10.676359,-22.758845,1.689218
Point22,11.063854,-26.606454,1.549626
Point23,11.234663,-30.39779,1.860674
Point24,11.978743,-33.984588,1.310084
Point25,10.022696,-37.499099,0.726171
Point26,7.821089,-37.042069,0.858625
Point27,5.57687,-36.855154,0.936076
Point28,3.331908,-36.846749,1.082749
Point29,1.081227,-36.924868,0.937599
Point30,-3.534253,-36.670909,1.01009
Point31,-5.882707,-37.084405,1.049285
Point32,-8.156897,-37.776272,1.250642
Point33,-10.379397,-38.629653,1.369697
Point34,-12.483893,-39.751873,1.425266
Point35,-14.796102,-36.023209,1.918988
Point36,-14.369086,-31.981581,1.836471
Point37,-14.240113,-27.965785,1.944597
Point38,-14.085592,-23.880859,1.669772
Point39,-13.886064,-19.841642,1.707119
Point40,-13.427815,-15.877032,1.339049
Point41,-13.488483,-11.927953,1.257902
Point42,-13.173549,-7.92743,0.73287
Point43,-12.586386,-3.946363,0.521484
Point44,-12.685064,0.069534,0.278418
Point45,-11.888486,4.076658,0.40874
Point46,-11.61337,8.080101,0.375708
Point47,-11.130229,12.138039,0.394651
Point48,-10.762978,16.196661,0.699445
Point49,-9.888468,20.183478,0.671216
Point50,-8.910355,23.810432,1.097755
Point51,-8.148677,27.747171,1.194941
Point52,-6.025487,30.972725,1.746457
Point53,-4.8858,34.575902,1.569314
Point54,-3.329649,38.255988,1.120527
