Name,Position X,Position Y,Position Z
Point01,0.195788,31.156524,2.198582
Point02,14.25439,-26.546318,3.021768
Point03,-14.047105,-26.737416,3.167666
Point04,0.108069,-29.447741,3.858338
Point05,1.536398,28.646488,2.233131
Point06,3.127812,26.317233,2.387824
Point07,4.080261,23.645475,2.152035
Point08,4.965476,20.88824,2.090845
Point09,5.829296,18.126884,2.30241
Point10,6.566747,15.361166,2.071957
Point11,6.894631,12.494701,2.253666
Point12,7.447073,9.654462,2.446853
Point13,8.171013,6.896417,2.449815
Point14,8.731565,4.101645,2.661232
Point15,9.136559,1.247199,2.811886
Point16,9.594991,-1.599252,2.794886
Point17,9.509061,-4.420191,3.230055
Point18,10.326143,-7.073527,3.462887
Point19,10.764284,-9.912606,3.432214
Point20,11.422791,-12.72406,3.477223
Point21,11.591071,-15.568697,3.643115
Point22,12.748158,-18.168018,3.325904
Point23,13.129794,-21.034973,3.577986
Point24,14.043666,-23.726094,3.412987
Point25,12.153493,-27.728397,2.82367
Point26,9.765566,-28.353718,3.099128
Point27,7.52517,-29.192374,3.706182
Point28,5.060561,-29.463581,3.783401
Point29,2.580385,-29.645376,3.520341
Point30,-2.376066,-29.484323,4.283534
Point31,-4.718593,-29.044866,4.113673
Point32,-7.226103,-29.09181,3.756728
Point33,-9.75683,-28.770597,3.796581
Point34,-12.240088,-28.253648,3.492581
Point35,-13.553243,-23.878037,3.369073
Point36,-12.742095,-21.103679,3.47419
Point37,-11.771913,-18.407886,3.161833
Point38,-11.234913,-15.556624,2.934037
Point39,-10.161451,-12.940845,3.229437
Point40,-9.80649,-10.046238,3.178421
Point41,-9.117277,-7.226888,3.381473
Point42,-8.590791,-4.340794,3.366467
Point43,-8.348462,-1.521665,3.36108
Point44,-7.99744,1.339705,2.88766
Point45,-7.673624,4.212727,2.642901
Point46,-6.963281,6.964685,2.23509
Point47,-6.521872,9.830141,2.262492
Point48,-5.745427,12.555492,3.050128
Point49,-5.49242,15.459618,2.874352
Point50,-4.540251,18.198941,2.603212
Point51,-3.862089,21.014672,2.995579
Point52,-2.941992,23.77155,2.657999
Point53,-2.111888,26.521025,3.024976
Point54,-1.39878,29.3359,3.050717
