Name,Position X,Position Y,Position Z
Point01,-3.126899,48.252751,-2.64968
Point02,10.991564,-46.928083,-0.648992
Point03,-12.769237,-46.704187,-0.469018
Point04,-0.871404,-46.68452,-0.399494
Point05,-0.386922,44.903464,-3.049178
Point06,1.34686,40.599749,-3.057697
Point07,2.600092,36.033495,-3.085685
Point08,3.880322,31.507546,-3.389414
Point09,5.044624,26.909888,-3.412564
Point10,6.53629,22.416942,-3.543804
Point11,7.782507,17.867987,-3.788813
Point12,8.614289,13.301827,-3.071979
Point13,8.869245,8.605167,-2.741889
Point14,9.550526,4.095301,-2.2737
Point15,9.135429,-0.619693,-2.160006
Point16,9.754477,-5.267165,-1.833631
Point17,10.094405,-9.909012,-1.558998
Point18,10.311094,-14.592318,-1.627012
Point19,10.335475,-19.300483,-1.79453
Point20,9.701266,-23.912257,-1.619279
Point21,9.830111,-28.583377,-1.238959
Point22,10.276835,-33.261148,-1.297363
Point23,11.310483,-37.650297,-1.075337
Point24,11.370678,-42.369382,-0.914699
Point25,9.060536,-47.414023,-0.678213
Point26,7.059831,-47.175531,-0.674024
Point27,5.062554,-47.103725,-0.661063
Point28,3.094793,-47.167113,-0.615831
Point29,1.116958,-46.798245,-0.545741
Point30,-2.861467,-46.904912,-0.341972
Point31,-4.852222,-46.913665,-0.218301
Point32,-6.855753,-46.809376,-0.153103
Point33,-8.8519,-46.908518,-0.134811
Point34,-10.848128,-46.797212,-0.277903
Point35,-13.08799,-42.227786,0.055977
Point36,-12.468667,-37.629921,0.137369
Point37,-12.115316,-32.990808,0.288404
Point38,-11.994288,-28.306943,0.199273
Point39,-11.47935,-23.676967,0.347707
Point40,-11.638979,-18.981287,0.079029
Point41,-12.989504,-14.537409,0.245491
Point42,-12.659602,-10.060437,0.237751
Point43,-13.248052,-5.388188,0.255943
Point44,-13.666693,-0.715577,0.338215
Point45,-14.134191,3.950568,0.12387
Point46,-14.405436,8.559313,0.153757
Point47,-13.782015,13.235722,0.196987
Point48,-13.601033,17.840448,-0.081914
Point49,-12.620133,22.410127,-0.39795
Point50,-12.094431,27.050066,-0.819719
Point51,-10.769579,31.535369,-1.321148
Point52,-9.417363,36.033952,-1.575952
Point53,-8.164617,40.53595,-2.08513
Point54,-6.177356,44.763391,-2.531044
